GEOID,weighted_ndvi
48029131609,0.41476405
48029121508,0.4188799
48029120902,0.40958533
48029131601,0.4429808
48029120502,0.42016688
48029121300,0.41522902
48029120401,0.466946
48029120601,0.3550052
48029120602,0.43936753
48029120702,0.40369463
48029120800,0.49619105
48029120701,0.36237484
48029120901,0.49084917
48029121000,0.42939046
48029980004,0.18251312
48029191303,0.44063327
48029121204,0.35307968
48029121504,0.39464176
48029121203,0.34711006
48029121501,0.42623463
48029121205,0.3585856
48029121206,0.40278998
48029121803,0.43751228
48029121112,0.39199847
48029121111,0.37318313
48029121804,0.44320524
48029191304,0.24218667
48029191202,0.4070612
48029191201,0.43765214
48029191409,0.40262726
48029191408,0.35225025
48029191410,0.36666772
48029192300,0.4817887
48029191411,0.51977485
48029191702,0.5304092
48029191406,0.5459015
48029121802,0.44001135
48029121122,0.45854962
48029121809,0.44094852
48029121110,0.4156865
48029121808,0.36540607
48029121121,0.52588964
48029121909,0.43904158
48029121812,0.4942549
48029121810,0.4257201
48029121811,0.42679808
48029121120,0.45072
48029121119,0.45161486
48029121123,0.43614036
48029121124,0.49497956
48029121115,0.48962983
48029121116,0.47194588
48029121118,0.4518949
48029121117,0.42962617
48029121906,0.50304437
48029191818,0.36871734
48029121813,0.41478103
48029121910,0.4481839
48029121912,0.41172603
48029121905,0.44863448
48029121911,0.40124306
48029121903,0.53641045
48029191819,0.4592941
48029121904,0.49059632
48029191808,0.4631642
48029191810,0.44536698
48029191814,0.49016148
48029191816,0.4755419
48029191815,0.47699928
48029191813,0.478878
48029191812,0.45790157
48029191811,0.50012827
48029191809,0.48424584
48029180603,0.40150604
48029181506,0.35618863
48029180702,0.41402137
48029181505,0.47052386
48029181704,0.37508956
48029181504,0.4863806
48029181817,0.40388927
48029181402,0.33194157
48029181503,0.4037678
48029181822,0.44664532
48029181732,0.41490567
48029181711,0.48129103
48029181716,0.46839702
48029181722,0.49586624
48029181733,0.42370373
48029181729,0.40265933
48029181723,0.49276394
48029181811,0.4755385
48029181718,0.50288457
48029181726,0.41178107
48029180701,0.4407197
48029181005,0.34368747
48029181001,0.42324924
48029181004,0.4493772
48029181003,0.3586506
48029181100,0.5026139
48029181200,0.5211597
48029181302,0.4668801
48029181301,0.48838037
48029191505,0.57545364
48029181403,0.37476486
48029181404,0.39726508
48029181818,0.4562772
48029181303,0.41763234
48029181808,0.44906598
48029181821,0.4536804
48029181809,0.47314
48029181815,0.46119145
48029181816,0.5075892
48029181813,0.40922895
48029181703,0.52163386
48029181720,0.5220819
48029181721,0.44007015
48029181724,0.44187602
48029181826,0.5116947
48029181825,0.4727995
48029181824,0.4302854
48029182001,0.47464234
48029182106,0.5241663
48029182105,0.49904004
48029191506,0.5187609
48029191405,0.524299
48029191413,0.5201738
48029191504,0.5767685
48029191412,0.5762802
48029191806,0.49646842
48029181819,0.4010374
48029191503,0.46716008
48029181820,0.37827772
48029181814,0.37419558
48029181901,0.38352928
48029191807,0.49173337
48029980005,0.6083869
48029181823,0.47939435
48029182003,0.45895147
48029182002,0.5153891
48029181902,0.53609616
48029182102,0.53267133
