cover_10,cover_mean,cover_raw,cover_count,GEOID
21.088344469190794,21.088344469190794,21.088344469190794,1347,27053011704
27.82409761057448,27.82409761057448,27.82409761057448,1967,27053011703
26.676529926025555,26.676529926025555,26.676529926025555,1487,27053111600
17.626984126984127,17.626984126984127,17.626984126984127,1260,27053110900
20.59447852760736,20.59447852760736,20.59447852760736,1630,27053011000
20.13584117032393,20.13584117032393,20.13584117032393,957,27053110100
19.540453074433657,19.540453074433657,19.540453074433657,927,27053009600
16.542492917847024,16.542492917847024,16.542492917847024,706,27053009500
16.95368782161235,16.95368782161235,16.95368782161235,583,27053109700
12.624500665778962,12.624500665778962,12.624500665778962,751,27053108600
15.829081632653061,15.829081632653061,15.829081632653061,1568,27053012102
16.90939881456393,16.90939881456393,16.90939881456393,1181,27053012101
15.363081395348837,15.363081395348837,15.363081395348837,3440,27053011800
21.345671641791046,21.345671641791046,21.345671641791046,1675,27053011998
22.187052420509882,22.187052420509882,22.187052420509882,3491,27053110500
16.105873261205563,16.105873261205563,16.105873261205563,2588,27053111100
16.030990173847318,16.030990173847318,16.030990173847318,1323,27053110200
10.831099195710456,10.831099195710456,10.831099195710456,1119,27053110400
26.766888677450048,26.766888677450048,26.766888677450048,1051,27053109000
15.151662611516626,15.151662611516626,15.151662611516626,1233,27053108700
9.555555555555555,9.555555555555555,9.555555555555555,1449,27053108800
15.08587570621469,15.08587570621469,15.08587570621469,885,27053108900
22.071865443425075,22.071865443425075,22.071865443425075,1962,27053107600
10.103004291845494,10.103004291845494,10.103004291845494,932,27053107400
11.047815820543093,11.047815820543093,11.047815820543093,1694,27053107500
9.070247933884298,9.070247933884298,9.070247933884298,726,27053106200
18.396848137535816,18.396848137535816,18.396848137535816,698,27053106400
19.169363538295578,19.169363538295578,19.169363538295578,2781,27053125600
11.814285714285715,11.814285714285715,11.814285714285715,840,27053104902
13.707302353651176,13.707302353651176,13.707302353651176,1657,27053104802
12.025711662075299,12.025711662075299,12.025711662075299,1089,27053008500
7.036679536679537,7.036679536679537,7.036679536679537,518,27053008400
9.317924528301887,9.317924528301887,9.317924528301887,1060,27053125800
8.463706233988045,8.463706233988045,8.463706233988045,1171,27053125900
4.705103969754253,4.705103969754253,4.705103969754253,529,27053005902
6.837483617300131,6.837483617300131,6.837483617300131,763,27053106000
6.017681728880157,6.017681728880157,6.017681728880157,509,27053005901
7.231481481481482,7.231481481481482,7.231481481481482,324,27053104801
1.3960720130932898,1.3960720130932898,1.3960720130932898,611,27053105400
3.5025799793601653,3.5025799793601653,3.5025799793601653,1938,27053126102
3.0413625304136254,3.0413625304136254,3.0413625304136254,411,27053126101
9.392603129445234,9.392603129445234,9.392603129445234,703,27053003801
9.720197044334975,9.720197044334975,9.720197044334975,1015,27053103700
13.202769535113749,13.202769535113749,13.202769535113749,1011,27053103600
10.47027972027972,10.47027972027972,10.47027972027972,1144,27053103000
10.148900169204738,10.148900169204738,10.148900169204738,591,27053103100
7.519230769230769,7.519230769230769,7.519230769230769,1040,27053102500
16.132208157524612,16.132208157524612,16.132208157524612,711,27053101900
10.36377358490566,10.36377358490566,10.36377358490566,1325,27053101800
21.666206896551724,21.666206896551724,21.666206896551724,725,27053001100
9.155852031534263,9.155852031534263,9.155852031534263,1649,27053104901
3.9096989966555182,3.9096989966555182,3.9096989966555182,299,27053103900
8.13030148185999,8.13030148185999,8.13030148185999,1957,27053104001
8.912181303116148,8.912181303116148,8.912181303116148,353,27053003802
5.453386830304461,5.453386830304461,5.453386830304461,4237,27053104002
9.721620677610897,9.721620677610897,9.721620677610897,2863,27053102600
19.871681415929203,19.871681415929203,19.871681415929203,1808,27053101200
21.3186889818689,21.3186889818689,21.3186889818689,1434,27053000603
16.859757546945566,16.859757546945566,16.859757546945566,4207,27053000601
15.457142857142857,15.457142857142857,15.457142857142857,2870,27053012003
28.399342645850453,28.399342645850453,28.399342645850453,2434,27053111500
26.671147880041364,26.671147880041364,26.671147880041364,967,27053010700
21.071184120465436,21.071184120465436,21.071184120465436,1461,27053110800
19.557142857142857,19.557142857142857,19.557142857142857,490,27053110000
13.42910447761194,13.42910447761194,13.42910447761194,536,27053109200
13.885773624091382,13.885773624091382,13.885773624091382,963,27053109300
12.050607287449393,12.050607287449393,12.050607287449393,494,27053109400
10.337662337662337,10.337662337662337,10.337662337662337,693,27053008100
6.919770773638969,6.919770773638969,6.919770773638969,698,27053008200
20.264604810996563,20.264604810996563,20.264604810996563,2910,27053012001
28.839493670886075,28.839493670886075,28.839493670886075,1975,27053111300
30.410625,30.410625,30.410625,1600,27053111400
23.09278350515464,23.09278350515464,23.09278350515464,1261,27053111200
30.702867072111207,30.702867072111207,30.702867072111207,1151,27053010600
26.994416873449133,26.994416873449133,26.994416873449133,1612,27053109800
13.440601841455198,13.440601841455198,13.440601841455198,4453,27053109900
13.118613949355842,13.118613949355842,13.118613949355842,4502,27053109100
14.96949602122016,14.96949602122016,14.96949602122016,754,27053108000
16.488755622188904,16.488755622188904,16.488755622188904,667,27053106600
6.827915869980879,6.827915869980879,6.827915869980879,523,27053008300
4.3731931668856765,4.3731931668856765,4.3731931668856765,761,27053007700
5.971061093247588,5.971061093247588,5.971061093247588,311,27053007801
6.437262357414449,6.437262357414449,6.437262357414449,526,27053107000
6.669990933816863,6.669990933816863,6.669990933816863,1103,27053126000
10.828264758497317,10.828264758497317,10.828264758497317,559,27053106900
12.927374301675977,12.927374301675977,12.927374301675977,537,27053006800
5.429530201342282,5.429530201342282,5.429530201342282,298,27053105700
