GEOID,weighted_ndvi
06075026404,0.1779375672340393
06075060502,0.2596035599708557
06075026302,0.20929425954818726
06075026303,0.16190822422504425
06075980501,0.3751111328601837
06075026301,0.14448273181915283
06075026202,0.14449286460876465
06075026004,0.1456904411315918
06075026003,0.17224588990211487
06075026100,0.12463178485631943
06075026403,0.1565185934305191
06075026401,0.16554363071918488
06075026402,0.18127945065498352
06075025900,0.20052140951156616
06075025702,0.1302468180656433
06075025701,0.14071696996688843
06075025403,0.20422528684139252
06075025402,0.17987097799777985
06075025401,0.21891020238399506
06075025200,0.23584529757499695
06075026201,0.16743379831314087
06075031401,0.17442232370376587
06075031302,0.2101430594921112
06075031402,0.22454652190208435
06075031202,0.20382757484912872
06075033203,0.3371678590774536
06075031301,0.19933463633060455
06075031201,0.16346830129623413
06075033204,0.36512309312820435
06075031000,0.25786080956459045
06075026001,0.15136553347110748
06075026002,0.1801999807357788
06075025600,0.1691587120294571
06075025501,0.17914314568042755
06075025502,0.1696043312549591
06075031100,0.24806684255599976
06075021800,0.2738628387451172
06075030700,0.31576642394065857
06075021700,0.3241833448410034
06075021600,0.29453665018081665
06075060400,0.41222113370895386
06075030900,0.292276531457901
06075033201,0.3069397807121277
06075033100,0.19533362984657288
06075030800,0.2712775766849518
06075033002,0.24210800230503082
06075033001,0.18429216742515564
06075030400,0.25877633690834045
06075032801,0.1612735092639923
06075035300,0.16959823668003082
06075025300,0.17773735523223877
06075021500,0.21941305696964264
06075020900,0.11685500293970108
06075021400,0.21474067866802216
06075021000,0.180023655295372
06075021100,0.2326015681028366
06075020801,0.111564502120018
06075020701,0.19728201627731323
06075020602,0.256541907787323
06075020802,0.08901273459196091
06075030600,0.28510209918022156
06075021300,0.27312448620796204
06075021200,0.2667631208896637
06075020402,0.26002177596092224
06075030500,0.35726702213287354
06075020500,0.23120194673538208
06075020401,0.24650901556015015
06075030102,0.3748823404312134
06075017000,0.28430691361427307
06075017101,0.26451173424720764
06075035400,0.17878800630569458
06075032901,0.16465160250663757
06075030302,0.22503551840782166
06075032802,0.17138852179050446
06075030301,0.21569886803627014
06075032902,0.18732598423957825
06075035102,0.18259595334529877
06075032602,0.1613137274980545
06075030201,0.16853642463684082
06075035201,0.1808372586965561
06075017102,0.2700844407081604
06075030101,0.2409726083278656
06075030202,0.17674604058265686
06075016700,0.22641079127788544
06075016601,0.2096828818321228
06075016602,0.18593916296958923
06075016500,0.21079911291599274
06075015702,0.1677885204553604
06075015701,0.2132498323917389
06075015600,0.19175590574741364
06075032700,0.1801588535308838
06075032601,0.15031085908412933
06075035101,0.18245019018650055
06075035202,0.1641865223646164
06075980300,0.4282994270324707
06075047702,0.17628836631774902
06075047600,0.1894163340330124
06075047801,0.1876862645149231
06075047701,0.16147151589393616
06075047802,0.1709723323583603
06075061000,0.19367490708827972
06075023400,0.15248112380504608
06075025800,0.17209574580192566
06075023300,0.15151740610599518
06075023003,0.180935800075531
06075023001,0.14775410294532776
06075025100,0.2500396966934204
06075022903,0.17850881814956665
06075022902,0.1674293875694275
06075061401,0.2427436113357544
06075980600,0.22807353734970093
06075023200,0.15070678293704987
06075023103,0.24079349637031555
06075023102,0.2681344747543335
06075061200,0.15121404826641083
06075980900,0.0920310765504837
06075061402,0.23150719702243805
06075022600,0.12197417765855789
06075022704,0.2261873334646225
06075022702,0.21150460839271545
06075022901,0.18839146196842194
06075022803,0.1807716339826584
06075022802,0.16292113065719604
06075022801,0.1456836462020874
06075017700,0.07823171466588974
06075020101,0.08758849650621414
06075017803,0.06559716910123825
06075017603,0.06687264144420624
06075016200,0.1283295899629593
06075017604,0.06320427358150482
06075060702,0.13611645996570587
06075060701,0.1410728543996811
06075060703,0.12957438826560974
06075018000,0.07829763740301132
06075017804,0.10773777961730957
06075061502,0.1519351452589035
06075061508,0.1436038762331009
06075017801,0.10881321877241135
06075061504,0.1522333025932312
06075017602,0.05583127960562706
06075020702,0.14500385522842407
06075020601,0.20740190148353577
06075020102,0.0879964753985405
06075020201,0.1547762006521225
06075020300,0.15275190770626068
06075016900,0.2392393946647644
06075020202,0.1376536339521408
06075016801,0.1621672809123993
06075016802,0.15412592887878418
06075016300,0.20312806963920593
06075012405,0.08491910248994827
06075012504,0.09019430726766586
06075012503,0.061144839972257614
06075012404,0.061517030000686646
06075012403,0.07523013651371002
06075012502,0.07282909005880356
06075012406,0.06221899762749672
06075016000,0.10831618309020996
06075012204,0.1132458969950676
06075012203,0.06413567811250687
06075061503,0.11051039397716522
06075061506,0.12259599566459656
06075061505,0.07437943667173386
06075061501,0.08901394158601761
06075012301,0.05302733555436134
06075061507,0.09508562088012695
06075012302,0.05337335169315338
06075011700,0.07376661151647568
06075012100,0.0690067857503891
06075011902,0.09632004052400589
06075012202,0.0596965067088604
06075012002,0.05643144249916077
06075015100,0.09393074363470078
06075012001,0.08630295097827911
06075011901,0.08326685428619385
06075011102,0.06994272768497467
06075015201,0.1401098370552063
06075011101,0.07431624084711075
06075011001,0.08649514615535736
06075013102,0.18046154081821442
06075011800,0.06279979646205902
06075011200,0.09459889680147171
06075061101,0.07045798003673553
06075011300,0.0578790046274662
06075061102,0.0385003499686718
06075010500,0.17257049679756165
06075010701,0.05045171082019806
06075010800,0.11708645522594452
06075017903,0.27823346853256226
06075010600,0.07735974341630936
06075013101,0.11417360603809357
06075011002,0.0819750651717186
06075010901,0.12915529310703278
06075010902,0.09717550128698349
06075013001,0.16046498715877533
06075010201,0.15459953248500824
06075012902,0.1221628487110138
06075012901,0.12240897119045258
06075010202,0.1518295258283615
06075010702,0.0757220983505249
06075010402,0.20736590027809143
06075010401,0.10717331618070602
06075010300,0.1286168247461319
06075010102,0.15422052145004272
06075010101,0.1628703474998474
06075013401,0.24013371765613556
06075013402,0.2095639556646347
06075013200,0.20014066994190216
06075013002,0.16301405429840088
06075012802,0.13770951330661774
06075012801,0.21539998054504395
06075012601,0.1375126987695694
06075012602,0.20041213929653168
06075012700,0.16301332414150238
06075016400,0.18635408580303192
06075016102,0.2066175937652588
06075016101,0.16204920411109924
06075015802,0.17867431044578552
06075015801,0.1950683891773224
06075015900,0.21054627001285553
06075015500,0.1395462453365326
06075015202,0.16257120668888092
06075015300,0.1895301342010498
06075013500,0.17082379758358002
06075045100,0.17954780161380768
06075045202,0.1675262451171875
06075045201,0.20651565492153168
06075015401,0.17853392660617828
06075015402,0.19539378583431244
06075040100,0.18491868674755096
06075040200,0.19486109912395477
06075013300,0.22157487273216248
06075060100,0.4513627886772156
06075047903,0.18929672241210938
06075042602,0.21075153350830078
06075042601,0.16076095402240753
06075047904,0.20098891854286194
06075042700,0.14760518074035645
06075047902,0.204685240983963
06075042800,0.30559101700782776
06075980200,0.33334770798683167
06075980401,
