GEOID,weighted_ndvi
06037113234,0.2166318
06037113232,0.31912917
06037113425,0.15838239
06037113426,0.22775814
06037113239,0.17712688
06037113301,0.31854546
06037113231,0.33785206
06037113303,0.25420475
06037980023,0.28903133
06037113237,0.26009926
06037113322,0.27986464
06037113324,0.19019623
06037113323,0.19002709
06037113213,0.2351171
06037113102,0.33365837
06037113212,0.26584837
06037113101,0.2763903
06037113211,0.3140054
06037109800,0.26700026
06037111401,0.24490172
06037109700,0.27350947
06037111402,0.21920636
06037111100,0.27501884
06037109300,0.25694838
06037111201,0.28560564
06037106646,0.27954426
06037106642,0.31424135
06037106645,0.34228078
06037111205,0.2698148
06037111303,0.26895157
06037111304,0.20464122
06037111204,0.3171167
06037111202,0.2929444
06037111206,0.30721587
06037108101,0.2974662
06037108102,0.33594316
06037106643,0.31463903
06037108103,0.29312947
06037108204,0.27623183
06037108202,0.24864776
06037108104,0.2971579
06037108203,0.25202
06037106641,0.29847878
06037106603,0.28154293
06037294701,0.13826536
06037294620,0.16863112
06037294610,0.21404661
06037980014,0.08880307
06037294120,0.1599205
06037294110,0.18417497
06037291210,0.18950914
06037291130,0.21488899
06037291120,0.17184289
06037291110,0.17966793
06037241002,0.21735817
06037241400,0.18693961
06037241001,0.18651119
06037240901,0.20541243
06037240902,0.20538528
06037241110,0.17951813
06037240800,0.20050022
06037241120,0.16946596
06037240600,0.19429603
06037240500,0.17888215
06037291220,0.16366214
06037238000,0.21742919
06037238100,0.1980244
06037235202,0.16535474
06037235201,0.18779776
06037234800,0.20607653
06037234901,0.15871154
06037234902,0.14843279
06037234700,0.19096404
06037234600,0.22262137
06037242600,0.22184749
06037242700,0.20939298
06037242000,0.22963768
06037242300,0.20268403
06037240700,0.23268177
06037240020,0.223793
06037240010,0.20116937
06037239802,0.20042215
06037239801,0.19199532
06037239502,0.20225619
06037241300,0.20400782
06037241202,0.18634531
06037241201,0.20041399
06037240402,0.17861646
06037240401,0.17547134
06037240302,0.19182408
06037238400,0.21095331
06037238200,0.17658632
06037237800,0.20896776
06037237900,0.20401563
06037240200,0.16988342
06037240301,0.20290606
06037239702,0.18157837
06037238320,0.1376576
06037239701,0.18842496
06037238310,0.15040398
06037239602,0.18900788
06037237720,0.16540076
06037239601,0.17081064
06037237710,0.16345759
06037239320,0.16946633
06037239310,0.15556662
06037237600,0.1609998
06037237500,0.170508
06037239201,0.14933775
06037237102,0.15524402
06037237101,0.15649037
06037232800,0.1580589
06037232702,0.15080851
06037232701,0.1662948
06037239501,0.20729794
06037239330,0.16432144
06037239202,0.16383481
06037229420,0.18166022
06037229410,0.16601983
06037229200,0.18923663
06037229300,0.18771267
06037231901,0.17215368
06037231902,0.15397051
06037228600,0.17739499
06037237401,0.19793458
06037237402,0.20401026
06037237300,0.19500801
06037237201,0.20778719
06037237202,0.19905943
06037232601,0.18906872
06037232500,0.21590067
06037232300,0.20792347
06037232401,0.19093743
06037232402,0.22654417
06037232602,0.17742962
06037232120,0.16545673
06037232110,0.17201896
06037232200,0.21099961
06037231720,0.15381941
06037231710,0.15456496
06037231603,0.15684538
06037231602,0.20987995
06037231220,0.16595913
06037231210,0.1877206
06037243100,0.2081406
06037243002,0.19667947
06037243001,0.21534614
06037242100,0.19647351
06037242202,0.23304938
06037242201,0.21736032
06037228900,0.20151132
06037229100,0.20331979
06037228800,0.1914013
06037228720,0.1779534
06037228500,0.17882578
06037228320,0.18900457
06037228420,0.17438947
06037231800,0.14638253
06037228310,0.15628986
06037228410,0.17673089
06037226701,0.17300615
06037231100,0.11497979
06037224600,0.13619933
06037224702,0.19032234
06037228710,0.17996809
06037228220,0.1665945
06037228100,0.17019433
06037228210,0.17318824
06037227020,0.15277319
06037227010,0.15373005
06037226702,0.16295627
06037226420,0.16440018
06037226001,0.12545422
06037206051,0.058844507
06037204920,0.16814391
06037205120,0.20939225
06037204910,0.18927771
06037204820,0.19532432
06037205110,0.27991974
06037204810,0.17834914
06037203900,0.16746664
06037206050,0.18238312
06037204700,0.19157273
06037204120,0.18378428
06037204110,0.18604584
06037204600,0.17585507
06037204300,0.18422934
06037203800,0.18364583
06037204200,0.14614289
06037204420,0.14780366
06037203720,0.1580418
06037204410,0.14584704
06037203710,0.16330977
06037206053,0.16792667
06037226410,0.16405623
06037226002,0.057541534
06037206303,0.08221843
06037224010,0.0926728
06037207902,0.09777984
06037206302,0.09519602
06037206301,0.13076577
06037207303,0.07179887
06037206052,0.099665195
06037207308,0.08178324
06037224020,0.12754957
06037224701,0.20665877
06037224420,0.21079631
06037221820,0.21446764
06037224410,0.19633585
06037221710,0.18772435
06037224200,0.17146388
06037224320,0.16852562
06037221120,0.14337224
06037224310,0.17465797
06037206202,0.098694146
06037207901,0.13611877
06037207307,0.0678938
06037206201,0.06677404
06037207304,0.062727176
06037207306,0.087858655
06037207712,0.09290905
06037207305,0.062253397
06037207711,0.09214963
06037207502,0.13354269
06037203200,0.18421514
06037203602,0.17929186
06037203601,0.15233274
06037206054,0.21727821
06037203500,0.17572115
06037203100,0.22425449
06037203300,0.1753547
06037201700,0.24405698
06037201402,0.24520609
06037199900,0.15134348
06037210010,0.16059704
06037209820,0.1816246
06037221110,0.12954648
06037209810,0.14185943
06037209520,0.13179514
06037213402,0.16683637
06037209403,0.11041626
06037209510,0.1214658
06037209402,0.085649714
06037213401,0.11846671
06037234501,0.26198664
06037234502,0.23002055
06037234302,0.2107033
06037234301,0.22847633
06037236102,0.2104554
06037236101,0.23802951
06037234200,0.2653514
06037236203,0.22253978
06037219500,0.26522282
06037219300,0.18643959
06037231601,0.20215471
06037231500,0.21527815
06037234002,0.2199967
06037231302,0.2089554
06037234001,0.2509878
06037231400,0.21635653
06037222500,0.1899124
06037222002,0.20493579
06037219020,0.21434769
06037222001,0.2177668
06037231301,0.18914047
06037222700,0.23685616
06037222600,0.1792524
06037221900,0.22525842
06037222100,0.19650151
06037221810,0.19491157
06037222200,0.21467179
06037221601,0.19135831
06037221500,0.18456164
06037221602,0.14965108
06037219010,0.22016707
06037221401,0.25569418
06037218900,0.23277307
06037218800,0.17922443
06037221302,0.1829087
06037218120,0.15194404
06037221304,0.16604759
06037218110,0.1801192
06037218220,0.21572126
06037213100,0.22265232
06037221402,0.20810398
06037221220,0.15694319
06037221210,0.19474673
06037221303,0.16786219
06037213320,0.12556773
06037213202,0.13283066
06037213310,0.13241227
06037213201,0.1136643
06037212305,0.12065425
06037212420,0.13884161
06037212501,0.16328017
06037212620,0.16257478
06037212304,0.09333496
06037212502,0.140198
06037212410,0.14524463
06037212610,0.15955321
06037212102,0.12477962
06037211802,0.116259016
06037211704,0.1339224
06037211910,0.13182807
06037212900,0.17821182
06037212701,0.21635534
06037212800,0.22872806
06037212702,0.2840725
06037216100,0.29452783
06037211701,0.30062303
06037211000,0.3394181
06037214100,0.2733611
06037192300,0.30994606
06037191820,0.15239276
06037211803,0.1366016
06037211804,0.13011594
06037211703,0.13027225
06037211310,0.1235129
06037211420,0.19011539
06037211410,0.13742425
06037211500,0.26769
06037192520,0.15357022
06037192510,0.15110019
06037192420,0.16320218
06037192410,0.2410822
06037191610,0.1960816
06037191710,0.16043548
06037191720,0.14867297
06037190901,0.16406134
06037190902,0.16991748
06037190801,0.2288348
06037190510,0.17900628
06037191000,0.1630235
06037190303,0.16857979
06037191902,0.24972239
06037191810,0.15231556
06037191901,0.17123914
06037190802,0.1690463
06037190702,0.22229898
06037189906,0.18161497
06037190102,0.16889052
06037190701,0.13026226
06037189904,0.13301134
06037190201,0.13875256
06037206020,0.08160799
06037209300,0.116191864
06037209201,0.09958515
06037207400,0.12540561
06037207102,0.12906611
06037207501,0.19997175
06037209202,0.16639324
06037209106,0.10803134
06037209103,0.15577455
06037207101,0.1325099
06037201601,0.24347508
06037199120,0.23480803
06037201602,0.23448107
06037199801,0.18898876
06037199700,0.15187871
06037199802,0.18360084
06037201504,0.2698636
06037206010,0.20207879
06037201401,0.26065123
06037199201,0.1782697
06037208902,0.108253025
06037209105,0.09476273
06037208001,0.1722226
06037207103,0.10123374
06037209104,0.15700692
06037208904,0.10804439
06037208301,0.16615523
06037208302,0.18289824
06037208002,0.19986941
06037208401,0.1381652
06037209401,0.10041726
06037212202,0.10849102
06037208903,0.11511974
06037212306,0.12787919
06037208801,0.15343654
06037212204,0.11196586
06037208802,0.19721462
06037212203,0.10329312
06037212303,0.12281655
06037208720,0.15772511
06037199110,0.2777028
06037201501,0.25227872
06037199001,0.13720158
06037201503,0.23976205
06037199202,0.2747951
06037199002,0.13534532
06037201200,0.24669659
06037201301,0.2700045
06037201120,0.2773344
06037199400,0.20958279
06037211123,0.1577851
06037208710,0.16080686
06037212101,0.12080358
06037211124,0.16700992
06037208620,0.16216654
06037211921,0.12430055
06037211922,0.13144322
06037208610,0.1537264
06037211121,0.1697175
06037211320,0.15513419
06037197600,0.22674751
06037197700,0.15888284
06037208502,0.18035789
06037208402,0.17843218
06037208501,0.17461467
06037197500,0.25062126
06037195720,0.21625878
06037195710,0.19063148
06037980010,0.30367032
06037197300,0.28004506
06037201110,0.27836576
06037199300,0.30542955
06037185320,0.19555293
06037201302,0.35052297
06037185310,0.2211681
06037197200,0.21776113
06037185202,0.3078189
06037183702,0.30042937
06037185101,0.2854086
06037183820,0.23870121
06037211122,0.1664844
06037195802,0.18063326
06037211202,0.16974983
06037211201,0.14444298
06037192620,0.14533931
06037195903,0.20641425
06037192700,0.17681463
06037192610,0.17637666
06037191420,0.18087974
06037195901,0.2770437
06037195804,0.23501547
06037195600,0.24954906
06037197420,0.24807031
06037195803,0.26491216
06037195500,0.2945072
06037195902,0.29118326
06037197410,0.35468584
06037195400,0.29293495
06037187102,0.24562164
06037187200,0.22735515
06037185203,0.24097732
06037183701,0.25851497
06037183810,0.20112738
06037185102,0.36500403
06037185204,0.34479773
06037183520,0.24650829
06037183103,0.24415526
06037183620,0.24079876
06037183610,0.226819
06037186404,0.24410282
06037191410,0.16506037
06037191500,0.15868078
06037191620,0.14687814
06037191301,0.17505215
06037191203,0.13397641
06037191204,0.16956905
06037191120,0.15091942
06037191302,0.1594538
06037191110,0.15172859
06037191201,0.15853578
06037183104,0.2879868
06037183510,0.27092892
06037183220,0.22082648
06037186203,0.33177793
06037183101,0.28337112
06037186403,0.22216204
06037186302,0.29953647
06037183300,0.24343169
06037183401,0.25263426
06037183221,0.3115668
06037186202,0.22098666
06037186201,0.23641066
06037183222,0.3167302
06037186401,0.19798385
06037183402,0.23785074
06037186301,0.29735354
06037181600,0.30705932
06037181500,0.30878958
06037186100,0.25946394
06037181400,0.26722154
06037187300,0.3009431
06037195100,0.3243281
06037195300,0.23368512
06037195202,0.32160202
06037195201,0.24812715
06037188201,0.3028858
06037187101,0.26491567
06037188202,0.35193747
06037188300,0.2740382
06037188100,0.27219355
06037190520,0.1534927
06037189101,0.20874694
06037189201,0.16782004
06037190401,0.17183736
06037190402,0.1637766
06037189202,0.33818224
06037189102,0.2575785
06037189300,0.40818787
06037980009,0.3787432
06037102107,0.29644227
06037181300,0.2827576
06037181000,0.30318895
06037101300,0.32654685
06037101220,0.2647463
06037980020,0.2844364
06037101400,0.32650217
06037101222,0.17209755
06037101221,0.19539443
06037103401,0.29233113
06037103402,0.27309394
06037101110,0.26871616
06037103102,0.26923087
06037101122,0.33582205
06037980026,0.29306853
06037103201,0.2939747
06037103101,0.2954285
06037103300,0.3172552
06037103202,0.29397744
06037192001,0.22779866
06037192002,0.25760257
06037194401,0.21355167
06037189907,0.15883225
06037189802,0.2776061
06037189801,0.2743947
06037189905,0.24192768
06037194102,0.38423166
06037143802,0.32354528
06037143606,0.1541381
06037190202,0.16575605
06037190101,0.14141329
06037189903,0.14072615
06037189702,0.3375983
06037194101,0.30681866
06037143700,0.40304688
06037189704,0.36020443
06037143101,0.34920716
06037143102,0.24206373
06037125502,0.21919963
06037190302,0.18662481
06037189502,0.25718954
06037189501,0.27190396
06037189600,0.31004292
06037189400,0.3988031
06037189703,0.34001765
06037102105,0.211937
06037102104,0.28240824
06037122200,0.20441225
06037102103,0.2501746
06037143605,0.21449769
06037143603,0.24198304
06037143200,0.24206896
06037125402,0.21023364
06037125404,0.13118902
06037125403,0.11847644
06037125322,0.14259137
06037125200,0.27476224
06037124204,0.17557608
06037124102,0.21152602
06037125600,0.33537623
06037125501,0.23475736
06037125321,0.15678068
06037125310,0.17355925
06037124300,0.21739914
06037123104,0.2222834
06037124201,0.22233939
06037123103,0.23206604
06037123206,0.21096137
06037123010,0.1728997
06037122420,0.17785104
06037122410,0.1636636
06037121801,0.17510651
06037121020,0.205718
06037121802,0.18009001
06037121010,0.2190171
06037121221,0.21812476
06037121222,0.1725952
06037121210,0.18744674
06037104823,0.22323655
06037123020,0.20758282
06037122120,0.1991515
06037122121,0.22520848
06037121900,0.20155759
06037122122,0.20180438
06037121101,0.18472311
06037121102,0.1971784
06037104108,0.24005625
06037104103,0.26703507
06037104204,0.2089277
06037980021,0.27409965
06037104124,0.29394656
06037104824,0.20562018
06037104703,0.1525493
06037104704,0.20865132
06037104701,0.22073998
06037104321,0.19599949
06037104105,0.24248916
06037104322,0.200627
06037104203,0.22829624
06037104201,0.19474396
06037106114,0.1874451
06037106112,0.2625981
06037106111,0.28095347
