GEOID,weighted_ndvi
17031540101,0.3724326491355896
17031550200,0.32686254382133484
17031530600,0.3650420010089874
17031540102,0.4195835590362549
17031550100,0.3240828812122345
17031838800,0.360797643661499
17031491400,0.30728796124458313
17031500300,0.29091590642929077
17031520600,0.3183571398258209
17031520500,0.3176382780075073
17031530503,0.36564910411834717
17031530502,0.37205561995506287
17031530501,0.36713907122612
17031530200,0.4025225043296814
17031530100,0.3414008915424347
17031491200,0.36185264587402344
17031491300,0.37210121750831604
17031490901,0.31719285249710083
17031491100,0.3616890609264374
17031491000,0.43321114778518677
17031530400,0.3596650958061218
17031530300,0.3747655153274536
17031750500,0.39657062292099
17031750600,0.40958842635154724
17031750100,0.3945448696613312
17031720700,0.4477686583995819
17031730700,0.4036003053188324
17031730600,0.3678883910179138
17031720200,0.4129623472690582
17031730400,0.3636053800582886
17031490902,0.3339194059371948
17031490700,0.37583622336387634
17031490800,0.32209494709968567
17031730500,0.37975263595581055
17031490600,0.33620911836624146
17031490500,0.34265846014022827
17031730100,0.3377337157726288
17031490200,0.3718808591365814
17031834000,0.3796035945415497
17031711500,0.363084077835083
17031500200,0.28278210759162903
17031520300,0.29340702295303345
17031520400,0.28592559695243835
17031500100,0.3536141514778137
17031510200,0.38129815459251404
17031510100,0.32112154364585876
17031520200,0.2618579566478729
17031510300,0.3914163112640381
17031520100,0.28993159532546997
17031440900,0.3713245093822479
17031480300,0.3489474952220917
17031470100,0.38551291823387146
17031440800,0.3224056363105774
17031480400,0.31300461292266846
17031461000,0.24008743464946747
17031480500,0.34616678953170776
17031440700,0.3173985481262207
17031833900,0.30987316370010376
17031480200,0.31461894512176514
17031480100,0.32679885625839233
17031730300,0.28525295853614807
17031730201,0.2906360328197479
17031730202,0.3144952654838562
17031711400,0.2895042598247528
17031711100,0.27109822630882263
17031711000,0.3243425488471985
17031710600,0.2528793215751648
17031710700,0.25388529896736145
17031710800,0.2343338429927826
17031710300,0.2919932007789612
17031440600,0.3494923412799835
17031842400,0.2992784380912781
17031710900,0.3395530581474304
17031440300,0.3277159631252289
17031691200,0.3197699189186096
17031691300,0.3184419274330139
17031691400,0.3068995177745819
17031681300,0.35987475514411926
17031691100,0.33071595430374146
17031691000,0.31512513756752014
17031460800,0.3687220513820648
17031440202,0.29237839579582214
17031440102,0.24894127249717712
17031460301,0.36951184272766113
17031460200,0.3499622642993927
17031450300,0.3283592760562897
17031460100,0.32025060057640076
17031460500,0.2950545847415924
17031460400,0.3239021599292755
17031440201,0.1958872377872467
17031834300,0.336521178483963
17031440101,0.24847553670406342
17031460302,0.3920798897743225
17031691500,0.3551783561706543
17031431301,0.27958545088768005
17031834200,0.2471783310174942
17031431200,0.326791912317276
17031431400,0.23061637580394745
17031431302,0.24226072430610657
17031430900,0.2517749071121216
17031750400,0.338131844997406
17031750300,0.3288981318473816
17031750200,0.4253326952457428
17031720600,0.3806898295879364
17031720400,0.3210104703903198
17031720300,0.3752760887145996
17031720100,0.4004104733467102
17031711300,0.28480228781700134
17031711200,0.2961065173149109
17031710500,0.2325727343559265
17031823304,0.3632814586162567
17031740100,0.32214102149009705
17031720500,0.3437030017375946
17031700502,0.3086877763271332
17031700501,0.27791711688041687
17031700100,0.2819803059101105
17031661000,0.3100329339504242
17031660800,0.2789005935192108
17031660700,0.34372347593307495
17031660600,0.23665070533752441
17031740400,0.32446667551994324
17031740300,0.29548683762550354
17031740200,0.2986813485622406
17031700402,0.3255739212036133
17031700401,0.31286683678627014
17031661100,0.29678598046302795
17031660900,0.3096790909767151
17031660500,0.2884344160556793
17031660301,0.18798503279685974
17031660400,0.27283963561058044
17031710400,0.2974802553653717
17031672000,0.35481593012809753
17031671500,0.39280450344085693
17031671400,0.4082360565662384
17031671300,0.39817333221435547
17031671200,0.37784403562545776
17031671100,0.4536932408809662
17031670600,0.4031447768211365
17031670700,0.42570656538009644
17031670800,0.40270453691482544
17031670500,0.3783714175224304
17031670400,0.3387469947338104
17031670300,0.40035757422447205
17031670200,0.40593257546424866
17031611600,0.34246447682380676
17031611700,0.38061103224754333
17031611800,0.36320018768310547
17031611900,0.4095732271671295
17031611400,0.2653048634529114
17031611300,0.2699158787727356
17031660302,0.20385196805000305
17031630900,0.25726863741874695
17031630800,0.232211172580719
17031630400,0.24848562479019165
17031630300,0.2601606845855713
17031842800,0.26800358295440674
17031580502,0.24563561379909515
17031580400,0.2162988930940628
17031580600,0.2570427358150482
17031580501,0.23970045149326324
17031835000,0.24098747968673706
17031835100,0.271375834941864
17031630500,0.29090791940689087
17031630600,0.2639123201370239
17031611500,0.26909613609313965
17031580800,0.2544037997722626
17031580700,0.2676100432872772
17031590500,0.22595295310020447
17031580100,0.20732221007347107
17031840300,0.24295803904533386
17031611200,0.34194791316986084
17031610400,0.2190021425485611
17031610300,0.23463642597198486
17031590600,0.2545507550239563
17031590700,0.22791171073913574
17031840400,0.22466853260993958
17031600700,0.15212076902389526
17031600600,0.17525257170200348
17031843200,0.14416314661502838
17031310800,0.17358237504959106
17031580200,0.23088593780994415
17031843500,0.20534810423851013
17031300900,0.21186316013336182
17031301100,0.2305234670639038
17031301200,0.24152840673923492
17031840700,0.23567213118076324
17031841700,0.271692156791687
17031291600,0.24975402653217316
17031843100,0.3290018141269684
17031843300,0.23132890462875366
17031841300,0.15737944841384888
17031841200,0.16933605074882507
17031310900,0.19623319804668427
17031842900,0.2713979184627533
17031282800,0.20778869092464447
17031838200,0.217752143740654
17031838000,0.22902724146842957
17031838100,0.1915082186460495
17031280400,0.22295983135700226
17031243000,0.17718441784381866
17031710100,0.34289735555648804
17031710200,0.3028566241264343
17031671900,0.3429495096206665
17031671800,0.36770570278167725
17031681400,0.36948272585868835
17031671600,0.3882049322128296
17031681100,0.37724876403808594
17031834900,0.40171295404434204
17031681000,0.4103965163230896
17031670900,0.4166998565196991
17031430800,0.245133638381958
17031430400,0.31354665756225586
17031430500,0.2112012654542923
17031841800,0.36286062002182007
17031430600,0.2704022526741028
17031430700,0.1784513294696808
17031430300,0.2953774333000183
17031430200,0.2704433500766754
17031430101,0.1862945407629013
17031430102,0.18434521555900574
17031690900,0.29387402534484863
17031681200,0.40903785824775696
17031690300,0.3189539909362793
17031690400,0.3423473536968231
17031690500,0.29565945267677307
17031421200,0.3392734229564667
17031680900,0.3503057360649109
17031420700,0.33047211170196533
17031842500,0.1919136941432953
17031400800,0.27790704369544983
17031420800,0.25187620520591736
17031834400,0.30094635486602783
17031843900,0.26510316133499146
17031420400,0.2523139715194702
17031420300,0.30026891827583313
17031420200,0.26042672991752625
17031420100,0.2977558970451355
17031836200,0.31216588616371155
17031411200,0.346661239862442
17031411100,0.32187119126319885
17031420600,0.27509790658950806
17031420500,0.21694771945476532
17031834600,0.3734801113605499
17031834500,0.3002375066280365
17031400500,0.2815920114517212
17031400400,0.3153802156448364
17031400300,0.32191675901412964
17031836100,0.3340529799461365
17031835600,0.37312212586402893
17031381800,0.27981701493263245
17031680600,0.4611518979072571
17031834800,0.41107845306396484
17031670100,0.37293222546577454
17031680500,0.41378071904182434
17031834700,0.40540874004364014
17031612000,0.47146540880203247
17031612100,0.4836834967136383
17031843800,0.38407284021377563
17031612200,0.3740544021129608
17031610800,0.28787121176719666
17031411000,0.2686097323894501
17031410500,0.2372523546218872
17031410600,0.29056310653686523
17031410700,0.2987706959247589
17031410800,0.2586056888103485
17031410900,0.19904285669326782
17031836300,0.255977600812912
17031410200,0.24700811505317688
17031410100,0.21215328574180603
17031390500,0.37425556778907776
17031381900,0.242763951420784
17031381700,0.23223057389259338
17031390400,0.29753339290618896
17031843600,0.2543758451938629
17031381400,0.25339919328689575
17031381200,0.2534801661968231
17031381500,0.20915189385414124
17031835800,0.2744812071323395
17031844600,0.24094070494174957
17031390300,0.22905375063419342
17031390600,0.3279869258403778
17031390700,0.2890242636203766
17031390200,0.290429025888443
17031390100,0.22262240946292877
17031836400,0.28197845816612244
17031836000,0.2755531966686249
17031835500,0.3393224775791168
17031380600,0.3014945387840271
17031380200,0.310680627822876
17031380100,0.344603031873703
17031351500,0.23220843076705933
17031351400,0.31420621275901794
17031839600,0.23843537271022797
17031351100,0.28648072481155396
17031360200,0.29988741874694824
17031700302,0.2584790587425232
17031700301,0.2977115213871002
17031700200,0.270109623670578
17031650500,0.27910295128822327
17031650400,0.2878163754940033
17031650301,0.2878301739692688
17031650302,0.2916593551635742
17031650200,0.27175235748291016
17031650100,0.2785260081291199
17031620300,0.2909877300262451
17031640800,0.26371386647224426
17031640700,0.3038938641548157
17031640100,0.27328258752822876
17031980100,0.18811893463134766
17031560700,0.2619832158088684
17031835200,0.26417434215545654
17031560300,0.31774041056632996
17031560400,0.2666293680667877
17031570300,0.24197429418563843
17031560200,0.3681463301181793
17031620400,0.28679391741752625
17031620200,0.26366665959358215
17031570500,0.26053065061569214
17031620100,0.29776111245155334
17031570400,0.25654903054237366
17031570100,0.26295775175094604
17031580300,0.2416025698184967
17031830500,0.2622222602367401
17031301702,0.2921959459781647
17031301600,0.26701024174690247
17031640500,0.22211678326129913
17031640600,0.23081320524215698
17031640400,0.265366792678833
17031640300,0.2883770167827606
17031561000,0.30860456824302673
17031561100,0.30811402201652527
17031560900,0.30584093928337097
17031560800,0.28232020139694214
17031831400,0.22380048036575317
17031252101,0.26147451996803284
17031560100,0.3034278154373169
17031570200,0.2660793960094452
17031301803,0.26388055086135864
17031301801,0.23942044377326965
17031301802,0.2257373332977295
17031843400,0.23850448429584503
17031292500,0.2699877917766571
17031290900,0.348887175321579
17031843000,0.24790345132350922
17031261000,0.3159390985965729
17031840800,0.2344968020915985
17031301701,0.2242860049009323
17031300500,0.22603394091129303
17031300600,0.23141375184059143
17031300700,0.2344880998134613
17031300800,0.21366696059703827
17031292400,0.28261399269104004
17031844700,0.2809489369392395
17031292200,0.29466331005096436
17031841500,0.30668875575065613
