GEOID,weighted_ndvi
53033011901,0.5150209
53033011802,0.46646643
53033011801,0.47031018
53033011102,0.46939725
53033011101,0.4444088
53033010301,0.42756182
53033010302,0.42454943
53033010101,0.42621905
53033009500,0.4885568
53033008900,0.45124212
53033011902,0.48145366
53033010200,0.49986553
53033010102,0.46350655
53033007800,0.5615521
53033006300,0.48970634
53033004101,0.5320411
53033005303,0.45784205
53033004102,0.5126646
53033004302,0.4217143
53033004201,0.5145054
53033008600,0.30326468
53033008401,0.30109265
53033007503,0.22023284
53033008300,0.24232407
53033008402,0.20020092
53033007502,0.30591637
53033007405,0.18350405
53033007406,0.21427758
53033007501,0.3446072
53033007403,0.2716648
53033008800,0.49618328
53033007902,0.4061497
53033007901,0.37760076
53033007700,0.4810423
53033007600,0.42179066
53033006400,0.5530688
53033006200,0.5478423
53033005304,0.28633246
53033005202,0.2720519
53033005305,0.18430717
53033007301,0.18604364
53033007404,0.2433871
53033006500,0.44221216
53033006600,0.3183204
53033006100,0.3616145
53033005401,0.3487332
53033005402,0.37690863
53033005100,0.46925116
53033005000,0.39078158
53033004600,0.4910117
53033004202,0.5085124
53033004000,0.46833813
53033004301,0.4870164
53033003900,0.4841004
53033003800,0.4782402
53033002500,0.5280602
53033002400,0.5351008
53033002600,0.4864885
53033002200,0.57747895
53033002100,0.5580581
53033005201,0.42046842
53033005307,0.408859
53033005306,0.19625373
53033004402,0.3492248
53033004401,0.4914601
53033004500,0.47266254
53033003601,0.41105258
53033003602,0.33947366
53033002700,0.45823878
53033001900,0.4807872
53033002000,0.5354943
53033000900,0.5689697
53033001000,0.5588317
53033001100,0.5969553
53033000800,0.60526824
53033001202,0.5040249
53033001201,0.35525975
53033000700,0.4418449
53033000102,0.45191875
53033000601,0.48760355
53033001800,0.40488586
53033001300,0.39984953
53033000602,0.4776631
53033000402,0.4377071
53033000404,0.3454454
53033000403,0.46315125
53033000202,0.53119355
53033000101,0.38212475
53033000201,0.5730277
53033000300,0.53616565
53033026500,0.43829703
53033012100,0.55562365
53033012000,0.5241873
53033011402,0.4061068
53033011200,0.4390947
53033011300,0.4955071
53033011601,0.52826416
53033011401,0.49663073
53033011500,0.477736
53033011602,0.50329435
53033011700,0.51020926
53033011001,0.45204502
53033010401,0.4928126
53033010001,0.45430127
53033010002,0.39906237
53033009400,0.4124807
53033009000,0.38593373
53033009100,0.18281351
53033008700,0.42020583
53033008500,0.2251965
53033010701,0.5201015
53033010800,0.5410557
53033010702,0.47662747
53033010601,0.44201818
53033010602,0.50857997
53033010501,0.4142267
53033010502,0.40348756
53033009900,0.47983646
53033009802,0.42361867
53033009701,0.43470067
53033011002,0.45165884
53033010900,0.32742116
53033010402,0.44818783
53033009300,0.38690326
53033009200,0.18270235
53033008102,0.1291515
53033008101,0.12171627
53033008200,0.285727
53033008002,0.16494496
53033007302,0.18482405
53033007202,0.17960492
53033008003,0.18197148
53033007201,0.23086564
53033008004,0.19467501
53033007303,0.17087127
53033007203,0.21625061
53033007101,0.18070365
53033006702,0.3045771
53033007002,0.3303609
53033006701,0.2753866
53033009702,0.5214537
53033009801,0.4631548
53033009600,0.5024984
53033007102,0.21962138
53033006900,0.46609572
53033005804,0.31977972
53033005803,0.4412392
53033005600,0.52151567
53033005801,0.41111112
53033005700,0.5248336
53033007001,0.32751083
53033006703,0.46388084
53033006800,0.45036665
53033006000,0.44754633
53033005902,0.48534575
53033004902,0.359467
53033005901,0.46029085
53033004800,0.4610731
53033004901,0.345402
53033004703,0.32768402
53033004701,0.22586116
53033003301,0.4149568
53033003202,0.45308194
53033003201,0.4139473
53033003100,0.49602985
53033001500,0.5661487
53033004702,0.29159352
53033003400,0.4638005
53033003302,0.39597863
53033002900,0.45753503
53033003000,0.4690588
53033001600,0.4763105
53033003500,0.44998485
53033002800,0.43734533
53033001701,0.41893855
53033001702,0.46212223
53033001400,0.50073487
53033000500,0.600999
