GEOID,weighted_ndvi
04013110801,0.21048099
04013108302,0.24387826
04013108400,0.22211045
04013108301,0.2948286
04013107800,0.28544247
04013105102,0.19579935
04013104801,0.18686585
04013104802,0.18162279
04013103502,0.17040162
04013103701,0.1782707
04013103501,0.16593045
04013103607,0.17963411
04013106400,0.21140501
04013106502,0.24034968
04013106501,0.24775289
04013106300,0.22036861
04013105200,0.17168668
04013105300,0.2405125
04013104702,0.1520443
04013104701,0.18006848
04013104600,0.15377831
04013103702,0.18693376
04013105101,0.21080704
04013103209,0.24826814
04013103208,0.24193001
04013104900,0.17965078
04013103207,0.18758023
04013103206,0.22267918
04013103205,0.25462735
04013103210,0.19533454
04013103400,0.17222704
04013103220,0.21973556
04013103214,0.20743378
04013103212,0.19819923
04013103211,0.19889098
04013103302,0.1695055
04013103219,0.23431396
04013103217,0.20086895
04013103216,0.20928265
04013103215,0.20059422
04013103303,0.16047603
04013103304,0.13382587
04013103306,0.14190193
04013103611,0.18220937
04013103606,0.15736605
04013103305,0.13717282
04013619400,0.16305092
04013619500,0.16769978
04013619200,0.16022927
04013619300,0.14366777
04013619000,0.1499449
04013616900,0.14976645
04013619800,0.16732326
04013619900,0.20130236
04013619601,0.13522296
04013619602,0.1853958
04013619700,0.18336119
04013617300,0.17677978
04013617200,0.1676236
04013615201,0.16977371
04013617002,0.1454848
04013617100,0.16825262
04013104502,0.1540137
04013104401,0.16800441
04013103615,0.14810354
04013103900,0.16800845
04013103609,0.19960627
04013103608,0.18925671
04013618600,0.15383504
04013618400,0.15401828
04013616500,0.13979772
04013616400,0.1605977
04013103614,0.17976616
04013103605,0.23593979
04013103612,0.17454632
04013103604,0.14770226
04013619100,0.14234465
04013618800,0.15695362
04013618900,0.1664554
04013618700,0.15329377
04013616700,0.15850033
04013616600,0.1544191
04013104000,0.1544934
04013104212,0.15840103
04013104100,0.15386274
04013104202,0.16492328
04013104207,0.16502823
04013104226,0.18495028
04013618500,0.14734896
04013618300,0.15121222
04013618200,0.16746244
04013616300,0.19525778
04013614602,0.16487186
04013614601,0.14847234
04013614500,0.15647388
04013611900,0.1795282
04013611300,0.20501424
04013615002,0.20896626
04013615202,0.25029224
04013617001,0.09369268
04013615100,0.20547223
04013615001,0.22661592
04013613300,0.21471658
04013612900,0.20575166
04013612800,0.18215014
04013612402,0.21730989
04013612700,0.22702622
04013616800,0.17622769
04013614900,0.17938179
04013612401,0.19785969
04013612200,0.2002584
04013612000,0.22462842
04013614800,0.14558902
04013614700,0.14689513
04013612301,0.17804694
04013612302,0.19479811
04013610600,0.20994708
04013612600,0.19456914
04013613000,0.21189073
04013612500,0.22796641
04013107001,0.18760042
04013105800,0.17513745
04013105702,0.16030231
04013105701,0.15585124
04013104206,0.16104482
04013104204,0.14918207
04013104219,0.15359132
04013104218,0.20746863
04013104225,0.19797698
04013618100,0.2232744
04013082002,0.18254627
04013082012,0.17020123
04013092719,0.159399
04013092720,0.17084415
04013610800,0.18508473
04013616200,0.16935374
04013616100,0.16693142
04013611700,0.1801844
04013611500,0.20732187
04013611400,0.1736164
04013614400,0.15119542
04013614300,0.17165436
04013611800,0.16954753
04013611600,0.21163478
04013610002,0.1975948
